Ticker,SPY,SPY,SPY,SPY,SPY,SPY
Price,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,
2023-02-10,405.8599853515625,408.44000244140625,405.010009765625,408.0400085449219,392.23468017578125,70769700
2023-02-13,408.7200012207031,412.9700012207031,408.239990234375,412.8299865722656,396.839111328125,64913500
2023-02-14,411.239990234375,415.04998779296875,408.510009765625,412.6400146484375,396.65655517578125,88389300
2023-02-15,410.3500061035156,414.05999755859375,409.4700012207031,413.9800109863281,397.9446105957031,61555700
2023-02-16,408.7900085449219,412.9100036621094,408.1400146484375,408.2799987792969,392.46539306640625,76431500
2023-02-17,406.05999755859375,407.510009765625,404.04998779296875,407.260009765625,391.48492431640625,89257800
2023-02-21,403.05999755859375,404.1600036621094,398.82000732421875,399.0899963378906,383.6313781738281,82655900
2023-02-22,399.5199890136719,401.1300048828125,397.0199890136719,398.5400085449219,383.1026916503906,83742300
2023-02-23,401.55999755859375,402.20001220703125,396.25,400.6600036621094,385.1405944824219,96242400
2023-02-24,395.4200134277344,397.25,393.6400146484375,396.3800048828125,381.0263671875,108194400
2023-02-27,399.8699951171875,401.2900085449219,396.75,397.7300109863281,382.32403564453125,80444700
2023-02-28,397.2300109863281,399.2799987792969,396.1499938964844,396.260009765625,380.9109802246094,96438600
2023-03-01,395.4100036621094,396.69000244140625,393.3800048828125,394.739990234375,379.44989013671875,99706800
2023-03-02,392.67999267578125,398.69000244140625,392.3299865722656,397.80999755859375,382.4009704589844,85127800
2023-03-03,399.7099914550781,404.45001220703125,399.0299987792969,404.19000244140625,388.5338134765625,90120000
2023-03-06,405.04998779296875,407.45001220703125,404.010009765625,404.4700012207031,388.8029479980469,72795900
2023-03-07,404.4200134277344,404.6700134277344,397.6300048828125,398.2699890136719,382.8431701660156,108310600
2023-03-08,398.3900146484375,399.7099914550781,396.5899963378906,398.9200134277344,383.46795654296875,74746600
2023-03-09,399.739990234375,401.4800109863281,390.5299987792969,391.55999755859375,376.39306640625,111945300
2023-03-10,390.989990234375,393.1600036621094,384.32000732421875,385.9100036621094,370.9619140625,189253000
2023-03-13,381.80999755859375,390.3900146484375,380.6499938964844,385.3599853515625,370.43316650390625,157790000
2023-03-14,390.5,393.45001220703125,387.04998779296875,391.7300109863281,376.5564880371094,149752400
2023-03-15,385.8900146484375,389.489990234375,383.7099914550781,389.2799987792969,374.201416015625,172996900
2023-03-16,386.82000732421875,396.4700012207031,386.2900085449219,396.1099853515625,380.76678466796875,143254200
2023-03-17,393.2200012207031,394.3999938964844,388.54998779296875,389.989990234375,376.3146057128906,140553400
2023-03-20,390.79998779296875,394.1700134277344,390.07000732421875,393.739990234375,379.9330749511719,93055800
2023-03-21,397.239990234375,399.4100036621094,395.5799865722656,398.9100036621094,384.921875,91524200
2023-03-22,398.7300109863281,402.489990234375,392.07000732421875,392.1099853515625,378.36029052734375,111746600
2023-03-23,395.0899963378906,399.2900085449219,390.3500061035156,393.1700134277344,379.3831481933594,119351300
2023-03-24,391.8399963378906,395.8399963378906,389.3999938964844,395.75,381.87261962890625,107682400
2023-03-27,398.1199951171875,398.9200134277344,395.55999755859375,396.489990234375,382.5867004394531,74010400
2023-03-28,395.7699890136719,396.489990234375,393.69000244140625,395.6000061035156,381.7278747558594,62871700
2023-03-29,399.92999267578125,401.6000061035156,398.67999267578125,401.3500061035156,387.2762756347656,77497900
2023-03-30,404.0899963378906,404.3500061035156,401.760009765625,403.70001220703125,389.5438537597656,69840000
2023-03-31,404.6600036621094,409.70001220703125,404.54998779296875,409.3900146484375,395.03436279296875,112062600
2023-04-03,408.8500061035156,411.3699951171875,408.44000244140625,410.95001220703125,396.5396728515625,67391100
2023-04-04,411.6199951171875,411.9200134277344,407.239990234375,408.6700134277344,394.339599609375,66601500
2023-04-05,407.9100036621094,408.70001220703125,405.8800048828125,407.6000061035156,393.3070983886719,65200200
2023-04-06,406.7699890136719,409.4800109863281,405.67999267578125,409.19000244140625,394.8413391113281,63743300
2023-04-10,406.6099853515625,409.69000244140625,405.9700012207031,409.6099853515625,395.2466125488281,63681000
2023-04-11,410.260009765625,411.17999267578125,408.9200134277344,409.7200012207031,395.352783203125,59297900
2023-04-12,411.8699951171875,412.1700134277344,407.44000244140625,408.04998779296875,393.74127197265625,86420400
2023-04-13,409.17999267578125,413.8399963378906,407.989990234375,413.4700012207031,398.9713134765625,85814800
2023-04-14,412.80999755859375,415.0899963378906,410.05999755859375,412.4599914550781,397.9967041015625,78161500
2023-04-17,412.3699951171875,413.9599914550781,411.0899963378906,413.94000244140625,399.4247741699219,66436400
2023-04-18,415.5799865722656,415.7200012207031,412.7799987792969,414.2099914550781,399.6853332519531,63560000
2023-04-19,412.2200012207031,415.0799865722656,412.1600036621094,414.1400146484375,399.6177673339844,55227300
2023-04-20,411.2099914550781,413.70001220703125,410.2699890136719,411.8800048828125,397.4370422363281,75840400
2023-04-21,412.19000244140625,412.67999267578125,410.1700134277344,412.20001220703125,397.74578857421875,73457400
2023-04-24,411.989990234375,413.07000732421875,410.6000061035156,412.6300048828125,398.1607666015625,64332100
2023-04-25,410.5799865722656,411.1600036621094,406.0199890136719,406.0799865722656,391.8403625488281,97766700
2023-04-26,406.7200012207031,407.8399963378906,403.7799987792969,404.3599853515625,390.1806945800781,80447000
2023-04-27,407.0,412.69000244140625,406.739990234375,412.4100036621094,397.948486328125,92968400
2023-04-28,411.489990234375,415.94000244140625,411.42999267578125,415.92999267578125,401.3450012207031,89433100
2023-05-01,415.4700012207031,417.6199951171875,415.2699890136719,415.510009765625,400.9397277832031,62122300
2023-05-02,414.7699890136719,414.82000732421875,407.82000732421875,410.8399963378906,396.43353271484375,103998500
2023-05-03,411.3599853515625,413.8699951171875,407.7699890136719,408.0199890136719,393.71234130859375,91531800
2023-05-04,406.92999267578125,407.2699890136719,403.739990234375,405.1300048828125,390.9237365722656,94901900
2023-05-05,408.9100036621094,413.7200012207031,408.6400146484375,412.6300048828125,398.1607666015625,87891800
2023-05-08,412.9700012207031,413.239990234375,411.2799987792969,412.739990234375,398.266845703125,50046800
2023-05-09,411.1300048828125,412.0899963378906,410.69000244140625,410.92999267578125,396.52032470703125,49220100
2023-05-10,413.8800048828125,414.5400085449219,408.8699951171875,412.8500061035156,398.3729553222656,96142900
2023-05-11,411.95001220703125,412.42999267578125,409.9700012207031,412.1300048828125,397.6782531738281,70157100
2023-05-12,413.4200134277344,413.6400146484375,409.07000732421875,411.5899963378906,397.1572265625,70481500
2023-05-15,412.2200012207031,413.42999267578125,410.2300109863281,413.010009765625,398.52740478515625,54289400
2023-05-16,411.8599853515625,412.82000732421875,410.239990234375,410.25,395.86419677734375,57705500
2023-05-17,412.3500061035156,415.8599853515625,410.6400146484375,415.2300109863281,400.6695556640625,87287000
2023-05-18,414.8999938964844,419.6700134277344,414.6700134277344,419.2300109863281,404.5293273925781,97177200
2023-05-19,420.1700134277344,420.7200012207031,417.3500061035156,418.6199951171875,403.9406433105469,103793300
2023-05-22,418.6400146484375,420.3900146484375,417.3500061035156,418.7900085449219,404.1047058105469,60745400
2023-05-23,417.0799865722656,418.7200012207031,413.67999267578125,414.0899963378906,399.56951904296875,86383500
2023-05-24,412.4200134277344,412.82000732421875,409.8800048828125,411.0899963378906,396.6746826171875,89213700
2023-05-25,414.739990234375,416.1600036621094,412.4100036621094,414.6499938964844,400.10992431640625,90961600
2023-05-26,415.3299865722656,420.7699890136719,415.25,420.0199890136719,405.2915954589844,93830000
2023-05-30,422.0299987792969,422.5799865722656,418.739990234375,420.17999267578125,405.4460144042969,72216000
2023-05-31,418.2799987792969,419.2200012207031,416.2200012207031,417.8500061035156,403.1976623535156,110811800
2023-06-01,418.0899963378906,422.9200134277344,416.7900085449219,421.82000732421875,407.02850341796875,88865000
2023-06-02,424.5,428.739990234375,423.95001220703125,427.9200134277344,412.9145812988281,91426200
2023-06-05,428.2799987792969,429.6199951171875,426.3699951171875,427.1000061035156,412.1233215332031,65460200
2023-06-06,426.6700134277344,428.5799865722656,425.989990234375,428.0299987792969,413.02069091796875,64022200
2023-06-07,428.44000244140625,429.6199951171875,426.1099853515625,426.54998779296875,411.5926208496094,85373300
2023-06-08,426.6199951171875,429.6000061035156,425.82000732421875,429.1300048828125,414.0821228027344,61952800
2023-06-09,429.9599914550781,431.989990234375,428.8699951171875,429.8999938964844,414.82513427734375,85742800
2023-06-12,430.9200134277344,433.8800048828125,430.1700134277344,433.79998779296875,418.58837890625,76104300
2023-06-13,435.32000732421875,437.3299865722656,434.6300048828125,436.6600036621094,421.3481140136719,95899700
2023-06-14,437.010009765625,439.05999755859375,433.5899963378906,437.17999267578125,421.849853515625,100612100
2023-06-15,436.3299865722656,443.8999938964844,436.2300109863281,442.6000061035156,427.0797424316406,110303100
2023-06-16,443.0199890136719,443.6099853515625,438.9700012207031,439.4599914550781,425.62506103515625,114165800
2023-06-20,437.45001220703125,438.3699951171875,435.0299987792969,437.17999267578125,423.4169006347656,76160400
2023-06-21,436.1600036621094,436.989990234375,434.3299865722656,434.94000244140625,421.2474060058594,76982300
2023-06-22,433.95001220703125,436.6199951171875,433.6000061035156,436.510009765625,422.7679443359375,70637200
2023-06-23,432.92999267578125,435.05999755859375,432.4700012207031,433.2099914550781,419.5718688964844,92074500
2023-06-26,432.6199951171875,434.6099853515625,431.19000244140625,431.44000244140625,417.85760498046875,72823600
2023-06-27,432.3500061035156,436.80999755859375,431.8800048828125,436.1700134277344,422.4386291503906,72813700
2023-06-28,435.04998779296875,437.44000244140625,434.4100036621094,436.3900146484375,422.6517333984375,75636000
2023-06-29,435.9599914550781,438.2799987792969,435.5400085449219,438.1099853515625,424.31756591796875,67882300
2023-06-30,441.44000244140625,444.29998779296875,441.1099853515625,443.2799987792969,429.3248596191406,104964000
2023-07-03,442.9200134277344,444.0799865722656,442.6300048828125,443.7900085449219,429.8187561035156,32793400
2023-07-05,441.9100036621094,443.8900146484375,441.8999938964844,443.1300048828125,429.1795654296875,58418400
2023-07-06,439.4200134277344,440.1000061035156,437.05999755859375,439.6600036621094,425.8187561035156,80658300
2023-07-07,438.6300048828125,442.6400146484375,438.29998779296875,438.54998779296875,424.74371337890625,86134200
2023-07-10,438.17999267578125,439.8399963378906,437.5899963378906,439.6600036621094,425.8187561035156,62443500
2023-07-11,440.45001220703125,442.9700012207031,439.44000244140625,442.4599914550781,428.5306396484375,64463800
2023-07-12,446.3900146484375,447.4800109863281,444.9100036621094,446.0199890136719,431.9785461425781,91924500
2023-07-13,447.8999938964844,450.3800048828125,447.45001220703125,449.55999755859375,435.4071044921875,72425200
2023-07-14,450.4800109863281,451.3599853515625,448.489990234375,449.2799987792969,435.13592529296875,69815800
2023-07-17,449.1300048828125,451.92999267578125,449.0799865722656,450.8399963378906,436.6467590332031,52680200
2023-07-18,450.5,454.8599853515625,450.04998779296875,454.19000244140625,439.8913879394531,80668200
2023-07-19,455.010009765625,456.42999267578125,454.1099853515625,455.20001220703125,440.8695068359375,65891700
2023-07-20,454.1700134277344,455.1000061035156,451.44000244140625,452.17999267578125,437.9446105957031,70591600
2023-07-21,453.9599914550781,454.1700134277344,452.1700134277344,452.17999267578125,437.9446105957031,71275600
2023-07-24,453.3699951171875,455.0400085449219,452.29998779296875,454.20001220703125,439.90106201171875,54023400
2023-07-25,453.9200134277344,456.739990234375,453.8699951171875,455.44000244140625,441.1020202636719,55191200
2023-07-26,454.4700012207031,456.989990234375,453.3800048828125,455.510009765625,441.1697998046875,71052900
2023-07-27,459.0199890136719,459.44000244140625,451.54998779296875,452.489990234375,438.2449035644531,92194400
2023-07-28,455.8800048828125,457.7799987792969,452.489990234375,456.9200134277344,442.5353698730469,80011800
2023-07-31,457.4100036621094,458.1600036621094,456.04998779296875,457.7900085449219,443.37799072265625,62040400
2023-08-01,456.2699890136719,457.25,455.489990234375,456.4800109863281,442.1092529296875,55291500
2023-08-02,453.25,453.5199890136719,449.3500061035156,450.1300048828125,435.9591979980469,93933400
2023-08-03,448.0400085449219,450.7900085449219,447.3699951171875,448.8399963378906,434.70977783203125,64276100
2023-08-04,450.7200012207031,452.8999938964844,446.2699890136719,446.80999755859375,432.7436218261719,100128900
2023-08-07,448.7099914550781,450.8699951171875,447.989990234375,450.7099914550781,436.52093505859375,58357500
2023-08-08,448.0799865722656,450.70001220703125,445.2699890136719,448.75,434.6225891113281,71361300
2023-08-09,449.0299987792969,449.20001220703125,444.9599914550781,445.75,431.71710205078125,78789600
2023-08-10,448.19000244140625,451.70001220703125,444.70001220703125,445.9100036621094,431.8720397949219,93005500
2023-08-11,443.9700012207031,446.70001220703125,443.3500061035156,445.6499938964844,431.6202087402344,68690900
2023-08-14,444.70001220703125,448.1099853515625,444.3800048828125,448.1099853515625,434.0027770996094,47867400
2023-08-15,446.2699890136719,446.6400146484375,442.29998779296875,442.8900146484375,428.9471435546875,75707500
2023-08-16,442.4599914550781,444.17999267578125,439.5299987792969,439.6400146484375,425.79937744140625,80107200
2023-08-17,441.1600036621094,441.42999267578125,435.75,436.2900085449219,422.55487060546875,95711300
2023-08-18,433.3699951171875,437.57000732421875,433.010009765625,436.5,422.7582092285156,98852000
2023-08-21,437.54998779296875,440.1099853515625,435.32000732421875,439.3399963378906,425.50885009765625,68719000
2023-08-22,441.17999267578125,441.17999267578125,437.57000732421875,438.1499938964844,424.3563537597656,64994200
2023-08-23,439.25,443.6700134277344,439.1000061035156,443.0299987792969,429.0826721191406,68441000
2023-08-24,444.69000244140625,445.2200012207031,436.8599853515625,436.8900146484375,423.1360168457031,88517300
2023-08-25,438.67999267578125,441.29998779296875,435.0,439.9700012207031,426.1189880371094,102325100
2023-08-28,442.239990234375,443.3999938964844,439.9700012207031,442.760009765625,428.82122802734375,61595400
2023-08-29,442.6499938964844,449.45001220703125,442.4599914550781,449.1600036621094,435.0196838378906,83081900
2023-08-30,449.510009765625,451.6700134277344,448.7799987792969,451.010009765625,436.81146240234375,69053900
2023-08-31,451.6499938964844,452.8299865722656,450.1600036621094,450.3500061035156,436.1722412109375,66084600
2023-09-01,453.1700134277344,453.6700134277344,449.67999267578125,451.19000244140625,436.9857482910156,58944100
2023-09-05,450.7300109863281,451.05999755859375,449.1700134277344,449.239990234375,435.0971984863281,55166200
2023-09-06,448.3999938964844,448.510009765625,443.80999755859375,446.2200012207031,432.17230224609375,70758500
2023-09-07,443.1099853515625,445.54998779296875,442.75,444.8500061035156,430.8453674316406,70355400
2023-09-08,444.8999938964844,447.1099853515625,444.5299987792969,445.5199890136719,431.4942932128906,61659700
2023-09-11,448.239990234375,448.7699890136719,446.4700012207031,448.45001220703125,434.33209228515625,60180100
2023-09-12,446.95001220703125,448.5299987792969,445.3900146484375,445.989990234375,431.9494934082031,67565400
2023-09-13,446.2200012207031,447.7099914550781,445.0799865722656,446.510009765625,432.453125,60199300
2023-09-14,449.07000732421875,451.0799865722656,447.7200012207031,450.3599853515625,436.1819152832031,83430800
2023-09-15,447.1400146484375,447.4800109863281,442.9200134277344,443.3699951171875,430.92669677734375,111848900
2023-09-18,443.04998779296875,444.9700012207031,442.55999755859375,443.6300048828125,431.1794128417969,55752200
2023-09-19,442.67999267578125,443.2900085449219,439.94000244140625,442.7099914550781,430.28521728515625,66514600
2023-09-20,444.010009765625,444.44000244140625,438.42999267578125,438.6400146484375,426.32940673828125,82562600
2023-09-21,435.70001220703125,435.9700012207031,431.2300109863281,431.3900146484375,419.2829284667969,104095800
2023-09-22,432.45001220703125,434.1000061035156,429.989990234375,430.4200134277344,418.3401184082031,100829700
2023-09-25,429.1700134277344,432.2699890136719,428.7200012207031,432.2300109863281,420.099365234375,70874500
2023-09-26,429.0899963378906,429.82000732421875,425.0199890136719,425.8800048828125,413.9275207519531,96168400
2023-09-27,427.0899963378906,427.6700134277344,422.2900085449219,426.04998779296875,414.0927734375,104705800
2023-09-28,425.4800109863281,430.25,424.8699951171875,428.5199890136719,416.4934387207031,92258300
2023-09-29,431.6700134277344,431.8500061035156,425.9100036621094,427.4800109863281,415.4826354980469,115111300
2023-10-02,426.6199951171875,428.6000061035156,424.4599914550781,427.30999755859375,415.3174133300781,83798600
2023-10-03,425.05999755859375,427.3699951171875,420.17999267578125,421.5899963378906,409.7579650878906,103760600
2023-10-04,422.07000732421875,425.42999267578125,420.55999755859375,424.6600036621094,412.7417907714844,87453000
2023-10-05,424.3599853515625,425.3699951171875,421.1700134277344,424.5,412.58624267578125,70142700
2023-10-06,421.9700012207031,431.1300048828125,420.6000061035156,429.5400085449219,417.4847717285156,113273300
2023-10-09,427.5799865722656,432.8800048828125,427.010009765625,432.2900085449219,420.15765380859375,80374400
2023-10-10,432.94000244140625,437.2200012207031,432.5299987792969,434.5400085449219,422.34454345703125,78607300
2023-10-11,435.6400146484375,436.5799865722656,433.17999267578125,436.32000732421875,424.0745544433594,62451700
2023-10-12,436.95001220703125,437.3399963378906,431.2300109863281,433.6600036621094,421.4892272949219,81154200
2023-10-13,435.2099914550781,436.45001220703125,429.8800048828125,431.5,419.38983154296875,95143100
2023-10-16,433.82000732421875,437.1400146484375,433.57000732421875,436.0400085449219,423.8023986816406,75433200
2023-10-17,432.80999755859375,438.1400146484375,432.45001220703125,436.0199890136719,423.782958984375,75324700
2023-10-18,434.19000244140625,435.17999267578125,429.0899963378906,430.2099914550781,418.1360168457031,93559800
2023-10-19,430.95001220703125,432.82000732421875,425.7300109863281,426.42999267578125,414.46209716796875,121323000
2023-10-20,425.9800109863281,426.5400085449219,421.0799865722656,421.19000244140625,409.3691711425781,123919900
2023-10-23,419.6099853515625,424.45001220703125,417.79998779296875,420.4599914550781,408.6596374511719,92035100
2023-10-24,422.6499938964844,424.82000732421875,420.739990234375,423.6300048828125,411.74066162109375,78564200
2023-10-25,421.8900146484375,421.9200134277344,417.0199890136719,417.54998779296875,405.8312683105469,94223200
2023-10-26,416.45001220703125,417.3299865722656,411.6000061035156,412.54998779296875,400.9716491699219,115156800
2023-10-27,414.19000244140625,414.6000061035156,409.2099914550781,410.67999267578125,399.15411376953125,107367700
2023-10-30,413.55999755859375,416.67999267578125,412.2200012207031,415.5899963378906,403.9263610839844,86562700
2023-10-31,416.17999267578125,418.5299987792969,414.2099914550781,418.20001220703125,406.4631042480469,79665200
2023-11-01,419.20001220703125,423.5,418.6499938964844,422.6600036621094,410.7978820800781,98068100
2023-11-02,426.5799865722656,430.9200134277344,426.55999755859375,430.760009765625,418.6706237792969,94938900
2023-11-03,433.1400146484375,436.2900085449219,433.010009765625,434.69000244140625,422.4902648925781,100167800
2023-11-06,435.4700012207031,436.1499938964844,433.67999267578125,435.69000244140625,423.46221923828125,67831700
2023-11-07,435.69000244140625,437.5899963378906,434.510009765625,436.92999267578125,424.66741943359375,64256100
2023-11-08,437.54998779296875,438.0899963378906,434.8699951171875,437.25,424.9784240722656,61746000
2023-11-09,438.42999267578125,438.4700012207031,433.3999938964844,433.8399963378906,421.66412353515625,83174400
2023-11-10,435.9800109863281,440.92999267578125,433.8299865722656,440.6099853515625,428.244140625,89462200
2023-11-13,439.2300109863281,441.3299865722656,438.4200134277344,440.19000244140625,427.8359069824219,52236100
2023-11-14,446.32000732421875,450.05999755859375,446.0899963378906,448.7300109863281,436.1361999511719,97176900
2023-11-15,450.1099853515625,451.3800048828125,448.79998779296875,449.67999267578125,437.0595703125,77327600
2023-11-16,449.2200012207031,450.55999755859375,448.1199951171875,450.2300109863281,437.59417724609375,66665800
2023-11-17,450.239990234375,451.4200134277344,449.2900085449219,450.7900085449219,438.1383972167969,83133200
2023-11-20,450.5299987792969,455.1300048828125,450.5199890136719,454.260009765625,441.5110778808594,69936200
2023-11-21,453.17999267578125,454.1300048828125,451.9599914550781,453.2699890136719,440.548828125,49244600
2023-11-22,454.9800109863281,456.3800048828125,453.8900146484375,455.0199890136719,442.2496643066406,59394900
2023-11-24,455.07000732421875,455.5,454.7300109863281,455.29998779296875,442.5218811035156,29737400
2023-11-27,454.6499938964844,455.489990234375,454.0799865722656,454.4800109863281,441.72491455078125,50506000
2023-11-28,454.0799865722656,456.2699890136719,453.5,454.92999267578125,442.1622314453125,62115000
2023-11-29,457.1499938964844,458.32000732421875,454.20001220703125,454.6099853515625,441.8512268066406,63146000
2023-11-30,455.4800109863281,456.760009765625,453.3399963378906,456.3999938964844,443.59100341796875,79752700
2023-12-01,455.7699890136719,459.6499938964844,455.1600036621094,459.1000061035156,446.2151794433594,89183400
2023-12-04,455.6000061035156,459.1199951171875,454.3399963378906,456.69000244140625,443.8728332519531,72430900
2023-12-05,455.260009765625,457.5899963378906,454.8699951171875,456.6000061035156,443.785400390625,69793500
2023-12-06,458.80999755859375,458.8399963378906,454.30999755859375,454.760009765625,441.99700927734375,69124700
2023-12-07,456.9100036621094,458.8999938964844,456.2900085449219,458.2300109863281,445.36962890625,66995400
2023-12-08,457.4599914550781,460.75,457.2099914550781,460.20001220703125,447.2843322753906,83194400
2023-12-11,459.69000244140625,462.1700134277344,459.4700012207031,461.989990234375,449.02410888671875,65002200
2023-12-12,461.6300048828125,464.20001220703125,460.6000061035156,464.1000061035156,451.07489013671875,68327600
2023-12-13,464.489990234375,470.760009765625,464.1199951171875,470.5,457.2952575683594,93278000
2023-12-14,472.5,473.7300109863281,469.25,472.010009765625,458.76287841796875,119026000
2023-12-15,469.489990234375,470.70001220703125,467.42999267578125,469.3299865722656,458.0075378417969,141553700
2023-12-18,470.9800109863281,472.9800109863281,469.8900146484375,471.9700012207031,460.5838317871094,70375300
2023-12-19,472.5299987792969,474.9200134277344,472.45001220703125,474.8399963378906,463.3846435546875,55761800
2023-12-20,473.9599914550781,475.8999938964844,467.82000732421875,468.260009765625,456.9634094238281,102921000
2023-12-21,471.3299865722656,472.9800109863281,468.8399963378906,472.70001220703125,461.2962646484375,86667500
2023-12-22,473.8599853515625,475.3800048828125,471.70001220703125,473.6499938964844,462.2233581542969,67160400
2023-12-26,474.07000732421875,476.5799865722656,473.989990234375,475.6499938964844,464.17510986328125,55387000
2023-12-27,475.44000244140625,476.6600036621094,474.8900146484375,476.510009765625,465.01434326171875,68000300
2023-12-28,476.8800048828125,477.54998779296875,476.260009765625,476.69000244140625,465.19000244140625,77158100
2023-12-29,476.489990234375,477.0299987792969,473.29998779296875,475.30999755859375,463.84332275390625,122283100
2024-01-02,472.1600036621094,473.6700134277344,470.489990234375,472.6499938964844,461.24749755859375,123623700
2024-01-03,470.42999267578125,471.19000244140625,468.1700134277344,468.7900085449219,457.4805603027344,103585900
2024-01-04,468.29998779296875,470.9599914550781,467.04998779296875,467.2799987792969,456.0069580078125,84232200
2024-01-05,467.489990234375,470.44000244140625,466.42999267578125,467.9200134277344,456.6316223144531,86118900
2024-01-08,468.42999267578125,474.75,468.29998779296875,474.6000061035156,463.150390625,74879100
2024-01-09,471.8699951171875,474.92999267578125,471.3500061035156,473.8800048828125,462.4478454589844,65931400
2024-01-10,474.1600036621094,477.45001220703125,473.8699951171875,476.55999755859375,465.0631408691406,67310600
2024-01-11,477.5899963378906,478.1199951171875,472.260009765625,476.3500061035156,464.8581848144531,77940700
2024-01-12,477.8399963378906,478.6000061035156,475.2300109863281,476.67999267578125,465.18023681640625,58026400
2024-01-16,475.260009765625,476.6099853515625,473.05999755859375,474.92999267578125,463.4724426269531,85014900
2024-01-17,471.82000732421875,472.7900085449219,469.8699951171875,472.2900085449219,460.8961181640625,68843900
2024-01-18,474.010009765625,477.05999755859375,472.4200134277344,476.489990234375,464.99481201171875,91856200
2024-01-19,477.6499938964844,482.7200012207031,476.5400085449219,482.42999267578125,470.7914733886719,110834500
2024-01-22,484.010009765625,485.2200012207031,482.7799987792969,483.45001220703125,471.7869567871094,75844900
2024-01-23,484.010009765625,485.1099853515625,482.8900146484375,484.8599853515625,473.16290283203125,49945300
2024-01-24,487.80999755859375,488.7699890136719,484.8800048828125,485.3900146484375,473.68011474609375,81765000
2024-01-25,487.5799865722656,488.30999755859375,485.3900146484375,488.0299987792969,476.2563781738281,72525000
2024-01-26,487.5899963378906,489.1199951171875,486.5400085449219,487.4100036621094,475.6513671875,76641600
2024-01-29,487.7300109863281,491.4200134277344,487.1700134277344,491.2699890136719,479.418212890625,61322800
2024-01-30,490.55999755859375,491.6199951171875,490.1099853515625,490.8900146484375,479.04742431640625,58618400
2024-01-31,488.6199951171875,489.0799865722656,482.8599853515625,482.8800048828125,471.23065185546875,126011100
2024-02-01,484.6300048828125,489.2300109863281,483.79998779296875,489.20001220703125,477.3982238769531,91891600
2024-02-02,489.6499938964844,496.04998779296875,489.29998779296875,494.3500061035156,482.4239807128906,99228200
2024-02-05,493.70001220703125,494.3800048828125,490.2300109863281,492.54998779296875,480.6673889160156,75757100
2024-02-06,493.5199890136719,494.32000732421875,492.04998779296875,493.9800109863281,482.0628967285156,55918600
2024-02-07,496.2900085449219,498.5299987792969,495.3599853515625,498.1000061035156,486.08349609375,70556500
2024-02-08,498.1000061035156,498.7099914550781,497.260009765625,498.32000732421875,486.2981872558594,52343600
2024-02-09,498.8399963378906,501.6499938964844,498.489990234375,501.20001220703125,489.10870361328125,63979400
2024-02-12,501.1700134277344,503.5,500.239990234375,500.9800109863281,488.8940124511719,56502300
2024-02-13,494.5299987792969,497.0899963378906,490.7200012207031,494.0799865722656,482.1604309082031,113099200
2024-02-14,496.7900085449219,499.07000732421875,494.3999938964844,498.57000732421875,486.5421447753906,68387800
2024-02-15,499.2900085449219,502.20001220703125,498.79998779296875,502.010009765625,489.899169921875,61683000
2024-02-16,501.70001220703125,502.8699951171875,498.75,499.510009765625,487.45947265625,75532900
2024-02-20,497.7200012207031,498.4100036621094,494.45001220703125,496.760009765625,484.7757873535156,71736700
2024-02-21,495.4200134277344,497.3699951171875,493.55999755859375,497.2099914550781,485.2149353027344,59293400
2024-02-22,504.010009765625,508.489990234375,503.0199890136719,507.5,495.2567138671875,76402500
2024-02-23,509.2699890136719,510.1300048828125,507.1000061035156,507.8500061035156,495.5982971191406,61321800
2024-02-26,508.29998779296875,508.75,505.8599853515625,505.989990234375,493.78314208984375,50386700
2024-02-27,506.70001220703125,507.1600036621094,504.75,506.92999267578125,494.7004699707031,48854500
2024-02-28,505.3299865722656,506.8599853515625,504.9599914550781,506.260009765625,494.0466003417969,56506600
2024-02-29,508.07000732421875,509.739990234375,505.3500061035156,508.0799865722656,495.8227233886719,83924800
2024-03-01,508.9800109863281,513.2899780273438,508.55999755859375,512.8499755859375,500.4776306152344,76844800
2024-03-04,512.030029296875,514.2000122070312,512.0,512.2999877929688,499.94091796875,49799300
2024-03-05,510.239990234375,510.70001220703125,504.9100036621094,507.17999267578125,494.9444274902344,72855600
2024-03-06,510.54998779296875,512.0700073242188,508.4200134277344,509.75,497.4524230957031,68382400
2024-03-07,513.1400146484375,515.8900146484375,509.80999755859375,514.8099975585938,502.39031982421875,58652100
2024-03-08,515.4600219726562,518.219970703125,511.1300048828125,511.7200012207031,499.37493896484375,86532500
2024-03-11,510.4800109863281,511.8800048828125,508.5,511.2799987792969,498.945556640625,62557200
2024-03-12,513.4500122070312,517.3800048828125,510.8599853515625,516.780029296875,504.3128662109375,73114400
2024-03-13,517.1099853515625,517.2899780273438,514.489990234375,515.969970703125,503.5223388671875,55104100
2024-03-14,516.969970703125,517.1300048828125,511.82000732421875,514.9500122070312,502.52703857421875,110171800
2024-03-15,510.2099914550781,511.70001220703125,508.1199951171875,509.8299865722656,499.07635498046875,107646300
2024-03-18,514.0,515.47998046875,512.4400024414062,512.8599853515625,502.0424499511719,88893300
2024-03-19,512.1500244140625,516.0,511.1199951171875,515.7100219726562,504.8323669433594,60755300
2024-03-20,515.77001953125,520.6199951171875,515.0800170898438,520.47998046875,509.5016784667969,69594600
2024-03-21,523.3900146484375,524.1099853515625,521.9099731445312,522.2000122070312,511.1854553222656,60256100
